id;document;tag;content
117;O3.docx;1d. Karta yapıştırılmış;belli ölçülerde yani şu şey belli ölçülerdeki kartları yapıştırılmış bunu taşıyor. Bu sembolün adı kabartma yazı ile belirtilmiş. Bu sene bizim okuma yazma öğrenen çocuğumuz olmadığı için biz bunum hiç yapmadık ama geçen sene bunu yapmıştık. Ama yine işaretleyim değil mi?
118;O3.docx;1. Kullanım;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Görsel uyarlama;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Kişisel ilgilere uygunluk;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Yazı içerme;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Sağlamlık ve dayanıklılık;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;"1d. 	Motor beceri/fiziksel ihtiyaçlara uygunluk";Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Yaşa uygunluk;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
118;O3.docx;1d. Görsel içerik;Sembolün adı bunu da gören yazı ile yazılmış, az gören çocuğumuz vardı onu da yapmıştık. Az gören öğrencinin görmesine uygun büyüklük deney sıklığına sahiptir. Bunu da dikkate aldık. Öğrencilerin motor becerilerini, fiziksel ihtiyaçlarını tutma kavramlarını bunları da dikkate aldık. Dayanıklı malzemeler. Yani buna biz çaba gösterdik ama biraz bizim çocuklar şey yaptığı için yani…
120;O3.docx;1. Kullanım;Yani yaşa uygun olmasına dikkat ettik ve gerçek görüntüler bu özellikle az gören çocuklar için tercih ettiğimiz bir şeydi. Ama buna da dikkat ettik.
120;O3.docx;1d. Yaşa uygunluk;Yani yaşa uygun olmasına dikkat ettik ve gerçek görüntüler bu özellikle az gören çocuklar için tercih ettiğimiz bir şeydi. Ama buna da dikkat ettik.
120;O3.docx;1d. Görsel içerik;Yani yaşa uygun olmasına dikkat ettik ve gerçek görüntüler bu özellikle az gören çocuklar için tercih ettiğimiz bir şeydi. Ama buna da dikkat ettik.
126;O3.docx;1. Kullanım;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;1c. Yer sembolleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3. Öneriler;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3a. Yeme-içme;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4. Kullanımın Etkileri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4a. Dil ve konuşma;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3b. Dil ve iletişim güçlükleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
23;O1.docx;1. Kullanım;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
23;O1.docx;1d. Nesne/somut materyal;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
23;O1.docx;1c. Etkinlik sembolleri;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
23;O1.docx;1c. Kişi sembolleri;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
23;O1.docx;2a. Sosyal etkileşim;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
23;O1.docx;2. Gelişim Alanları;Bunlar tabi bu sembol 5 tane ayrı sembol oluyor 5 öğrenci olduğu için sınıfta her sembolü her çocuk hangi salonda bildiği için sınıfta sembol dokunur ve sınıfta bugün kimler varı yani sembolize arkadaş aynı durumda var olduğunu hissettirir. Çocuk gelse hiç konuşmasa bile yani o sembolü sayesinde bugün o sınıfta o arkadaşının olduğunun farkına varır yani.
25;O1.docx;1. Kullanım;sonra mevsim kartlarındaki mevsim özelliklerini belirten yani o semboller belirtilir.
25;O1.docx;1c. Etkinlik sembolleri;sonra mevsim kartlarındaki mevsim özelliklerini belirten yani o semboller belirtilir.
25;O1.docx;2. Gelişim Alanları;sonra mevsim kartlarındaki mevsim özelliklerini belirten yani o semboller belirtilir.
25;O1.docx;2a. Akademik beceriler;sonra mevsim kartlarındaki mevsim özelliklerini belirten yani o semboller belirtilir.
31;O1.docx;1. Kullanım;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;1c. Etkinlik sembolleri;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;2. Gelişim Alanları;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;2a. Akademik beceriler;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;1d. Yazı içerme;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
32;O1.docx;1b. Bütün nesne;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1b. Nesne parçası;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1b. İlişkili nesne;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
